Timestamp,Sign,MBTI,House,Enneagram,Do you know your wing?,Wing,accuracy.astro,accuracy.mbti,accuracy.house,accuracy.enneagram
3/30/2019 10:18,Virgo,ENFP,Slytherin,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),4,4,2,5
3/30/2019 10:19,Scorpio,INTP,Gryffindor,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),2,4,2,4
3/30/2019 10:20,Virgo,ENTJ,Gryffindor,Type 8 (the Protector or Challenger),Nope (that's fine),,1,4,3,3
3/30/2019 10:23,Libra,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,5,3,4
3/30/2019 10:24,Gemini,ENFJ,Gryffindor,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,4,4,4
3/30/2019 10:27,Sagittarius,ISTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),3,4,5,4
3/30/2019 10:28,Virgo,ISTJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,4,3,3
3/30/2019 10:29,Scorpio,INFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),4,4,4,5
3/30/2019 10:30,Capricorn,ENFJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),4,4,5,4
3/30/2019 10:32,Gemini,INFP,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,3,5,4
3/30/2019 10:33,Taurus,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,4
3/30/2019 10:34,Cancer,ISFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),4,3,5,4
3/30/2019 10:37,Aries,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),3,4,5,5
3/30/2019 10:38,Virgo,INFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,4,2
3/30/2019 10:41,Taurus,ENFP,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),5,3,4,5
3/30/2019 10:43,Taurus,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,3,4,2
3/30/2019 10:43,Leo,ENFJ,Slytherin,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,1,4
3/30/2019 10:45,Scorpio,ISFP,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),2,4,3,4
3/30/2019 10:46,Virgo,ENFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),3,3,2,5
3/30/2019 10:47,Aquarius,INTJ,Slytherin,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,3,4
3/30/2019 10:49,Capricorn,INFJ,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,2,4,2
3/30/2019 10:52,Cancer,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),2,4,4,4
3/30/2019 10:56,Scorpio,INFJ,Hufflepuff,Type 5 (the Investigator or Observer),Nope (that's fine),,2,3,4,4
3/30/2019 10:57,Capricorn,ESTP,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,4,5,4
3/30/2019 10:58,Taurus,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,3,5,4
3/30/2019 10:59,Gemini,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,5,4,3
3/30/2019 11:01,Libra,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,4,4,4
3/30/2019 11:02,Capricorn,INFJ,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),3,4,4,5
3/30/2019 11:02,Aquarius,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,2,3,3
3/30/2019 11:05,Taurus,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,2,3,2,3
3/30/2019 11:06,Sagittarius,ENFJ,Slytherin,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,3,5,3
3/30/2019 11:06,Leo,ENFJ,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,4,3
3/30/2019 11:07,Scorpio,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,4,5,4,1
3/30/2019 11:08,Aquarius,ESFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,5,4,3
3/30/2019 11:09,Aries,ENFP,Hufflepuff,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),4,3,3,4
3/30/2019 11:12,Taurus,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,3,4,5,2
3/30/2019 11:13,Aquarius,ENTJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),2,3,3,4
3/30/2019 11:15,Gemini,ENFJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),4,4,2,4
3/30/2019 11:16,Cancer,ENFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,5,5
3/30/2019 11:19,Sagittarius,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,4,5,5
3/30/2019 11:20,Aquarius,ENFP,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),2,4,5,5
3/30/2019 11:24,Aquarius,ENTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),1,4,5,5
3/30/2019 11:31,Virgo,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,3,4,4
3/30/2019 11:34,Scorpio,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,2,5,4,5
3/30/2019 11:35,Virgo,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,3,4,4
3/30/2019 11:35,Capricorn,ENFJ,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),2,3,5,5
3/30/2019 11:36,Virgo,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,3,4,4
3/30/2019 11:41,Libra,ENTP,Slytherin,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,2,4,4,4
3/30/2019 11:45,Cancer,ENFP,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,1,5
3/30/2019 11:50,Taurus,ENFP,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),2,4,1,5
3/30/2019 11:51,Pisces,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,3,3,3
3/30/2019 11:53,Sagittarius,INFP,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),4,4,3,5
3/30/2019 11:55,Gemini,INFJ,Slytherin,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,5,1
3/30/2019 11:56,Aries,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,4,4,3,4
3/30/2019 11:57,Cancer,ISTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,2,4,5,2
3/30/2019 12:02,Leo,INFP,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,1,5,5,5
3/30/2019 12:04,Cancer,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),,1,4,5,4
3/30/2019 12:07,Gemini,ENTJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,2,4,4,3
3/30/2019 12:11,Scorpio,ENTP,Slytherin,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w4 (the Professional),5,3,5,5
3/30/2019 12:14,Cancer,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Nope (that's fine),,4,5,4,4
3/30/2019 12:17,Leo,ENFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,5,4,4
3/30/2019 12:19,Capricorn,ENTJ,Slytherin,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),4,4,4,5
3/30/2019 12:21,Taurus,INTJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,3,4,4
3/30/2019 12:23,Virgo,ENFP,Ravenclaw,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),1,4,3,3
3/30/2019 12:24,Libra,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,3,3,4
3/30/2019 12:26,Virgo,INFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,3,5,5
3/30/2019 12:29,Leo,ISTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,1,2,4,2
3/30/2019 12:30,Leo,ENFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),3,2,4,5
3/30/2019 12:34,Scorpio,INTJ,Slytherin,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),2,3,3,3
3/30/2019 12:35,Taurus,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,2,5,4
3/30/2019 12:35,Cancer,INFJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,5,4
3/30/2019 12:35,Leo,INTJ,Gryffindor,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,3,4
3/30/2019 12:36,Virgo,INTJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,4,3,5
3/30/2019 12:36,Cancer,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),5,5,3,5
3/30/2019 12:37,Leo,INTJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,3,5,5
3/30/2019 12:37,Scorpio,ENFJ,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,3,3,5
3/30/2019 12:37,Virgo,ISFJ,Gryffindor,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),3,5,2,5
3/30/2019 12:37,Gemini,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,5,4,3
3/30/2019 12:37,Leo,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,3,5
3/30/2019 12:38,Libra,INFP,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,3,3,4
3/30/2019 12:38,Libra,ENTJ,Ravenclaw,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,4,4,4
3/30/2019 12:38,Cancer,INFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,4,3
3/30/2019 12:39,Aquarius,INFP,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,3,2,3
3/30/2019 12:39,Gemini,ISFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),2,4,4,5
3/30/2019 12:39,Leo,ENFJ,Ravenclaw,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),3,4,4,5
3/30/2019 12:39,Cancer,ISFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w1 (the Servant),1,4,5,5
3/30/2019 12:39,Taurus,ESFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,4,4
3/30/2019 12:39,Aquarius,ENFP,Gryffindor,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,4,4
3/30/2019 12:40,Gemini,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),5,4,4,4
3/30/2019 12:40,Leo,INFJ,Hufflepuff,Type 5 (the Investigator or Observer),Nope (that's fine),,1,3,4,1
3/30/2019 12:41,Aquarius,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,2,4,4,4
3/30/2019 12:41,Capricorn,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),1,4,5,3
3/30/2019 12:41,Virgo,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,4,3
3/30/2019 12:41,Pisces,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,5,4
3/30/2019 12:42,Virgo,ENTP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w9 (the Bear),1,3,3,4
3/30/2019 12:42,Cancer,INTP,Hufflepuff,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,4,4
3/30/2019 12:43,Leo,ENFJ,Slytherin,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w6 (the Entertainer),3,2,2,5
3/30/2019 12:43,Aquarius,INTJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,3,4,4
3/30/2019 12:45,Scorpio,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,1,3,3,2
3/30/2019 12:45,Capricorn,INFP,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),3,5,4,4
3/30/2019 12:46,Scorpio,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,4,4,4
3/30/2019 12:46,Scorpio,ENFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,3,3,5
3/30/2019 12:46,Cancer,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,2,3,4
3/30/2019 12:46,Leo,ESTJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,2,4
3/30/2019 12:46,Gemini,ENFP,Gryffindor,Type 7 (the Enthusiast or Epicure),Nope (that's fine),,3,4,3,4
3/30/2019 12:46,Gemini,ISTJ,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,3,4,2
3/30/2019 12:47,Leo,ISTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w8 (the Referee),2,2,4,5
3/30/2019 12:47,Virgo,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Nope (that's fine),,1,4,3,4
3/30/2019 12:47,Taurus,ENTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,5,3
3/30/2019 12:47,Aries,INFP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Nope (that's fine),,2,5,5,2
3/30/2019 12:47,Libra,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w5 (the Defender),1,3,2,4
3/30/2019 12:47,Virgo,INTJ,Slytherin,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,4,4,4
3/30/2019 12:47,Gemini,ENTJ,Ravenclaw,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),1,4,4,5
3/30/2019 12:47,Taurus,ENFP,Gryffindor,Type 3 (the Performer or Achiever),Yes! (you'll be taken to an additional section),3w2 (the Charmer),3,4,5,5
3/30/2019 12:49,Taurus,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),3,4,5,4
3/30/2019 12:49,Aquarius,INFP,Slytherin,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w3 (the Aristocrat),1,2,5,5
3/30/2019 12:49,Libra,ISTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),2,4,4,4
3/30/2019 12:49,Libra,ENTP,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,1,1,4,3
3/30/2019 12:50,Aries,INTP,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w4 (the Iconoclast),2,3,4,4
3/30/2019 12:50,Taurus,ISFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,3,5,4
3/30/2019 12:50,Gemini,INTP,Gryffindor,Type 8 (the Protector or Challenger),Yes! (you'll be taken to an additional section),8w7 (the Independent),4,3,3,5
3/30/2019 12:50,Aquarius,INTJ,Ravenclaw,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,3,4,4
3/30/2019 12:51,Sagittarius,INTJ,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,3,5
3/30/2019 12:51,Aries,INFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),2,3,1,3
3/30/2019 12:52,Gemini,INTJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,1,4,3,3
3/30/2019 12:52,Cancer,ENFJ,Hufflepuff,Type 6 (the Loyalist or Loyal Skeptic),Yes! (you'll be taken to an additional section),6w7 (the Buddy),1,4,2,5
3/30/2019 12:52,Libra,INTP,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,4,5
3/30/2019 12:52,Leo,ENFJ,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,3,5,4
3/30/2019 12:52,Libra,INTP,Gryffindor,Type 5 (the Investigator or Observer),Nope (that's fine),,3,4,4,5
3/30/2019 12:53,Aries,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,2,1
3/30/2019 12:53,Taurus,ISTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),2,3,4,5
3/30/2019 12:54,Cancer,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Yes! (you'll be taken to an additional section),4w5 (the Bohemian),1,2,3,4
3/30/2019 12:54,Leo,INFJ,Hufflepuff,Type 2 (the Helper or Giver),Nope (that's fine),,3,4,3,3
3/30/2019 12:55,Libra,ENFJ,Gryffindor,Type 7 (the Enthusiast or Epicure),Yes! (you'll be taken to an additional section),7w8 (the Realist),1,4,5,5
3/30/2019 12:56,Aquarius,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,4,4
3/30/2019 12:56,Scorpio,ISTJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,5
3/30/2019 12:56,Taurus,INTJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,3,2,2
3/30/2019 12:56,Aquarius,INFJ,Slytherin,Type 5 (the Investigator or Observer),Yes! (you'll be taken to an additional section),5w6 (the Problem-Solver),1,4,5,3
3/30/2019 12:57,Aquarius,INFP,Hufflepuff,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w9 (the Idealist),3,4,4,5
3/30/2019 12:57,Aquarius,INFJ,Hufflepuff,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,4,4
3/30/2019 12:58,Sagittarius,ENFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),1,4,4,5
3/30/2019 12:58,Cancer,INFJ,Ravenclaw,Type 6 (the Loyalist or Loyal Skeptic),Nope (that's fine),,1,4,4,4
3/30/2019 12:58,Leo,ENFP,Ravenclaw,Type 2 (the Helper or Giver),Yes! (you'll be taken to an additional section),2w3 (the Host / Hostess),1,4,4,5
3/30/2019 12:58,Aries,INFP,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,4,4,5
3/30/2019 12:59,Aries,ISTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,2,4,4
3/30/2019 13:00,Pisces,ISFJ,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,5,4,4
3/30/2019 13:00,Scorpio,INFJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,2,4,4,4
3/30/2019 13:00,Leo,ENFJ,Gryffindor,Type 1 (the Reformer or Perfectionist),Nope (that's fine),,3,3,3,3
3/30/2019 13:00,Libra,ISFJ,Hufflepuff,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),3,4,4,4
3/30/2019 13:01,Libra,ENTJ,Ravenclaw,Type 1 (the Reformer or Perfectionist),Yes! (you'll be taken to an additional section),1w2 (the Advocate),3,4,4,5
3/30/2019 13:01,Leo,ENFP,Gryffindor,Type 2 (the Helper or Giver),Nope (that's fine),,1,5,3,5
3/30/2019 13:01,Scorpio,INFJ,Gryffindor,Type 4 (the Individualist or Romantic),Nope (that's fine),,3,4,5,3
3/30/2019 13:01,Sagittarius,INTP,Ravenclaw,Type 9 (the Peacemaker or Mediator),Yes! (you'll be taken to an additional section),9w1 (the Dreamer),1,3,5,3
